timestamp, aqi, co, h, no2, o3, pm10, pm25, t
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 02:38:47, 71, 45, 77, 14, 61, 71, 62, 22
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 02:57:31, 71, 45, 77, 14, 61, 71, 62, 22
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 03:38:49, 71, 45, 65, 14, 61, 71, 62, 26.83
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 03:57:33, 71, 45, 65, 14, 61, 71, 62, 26.83
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 04:38:52, 71, 45, 65, 14, 61, 71, 62, 26.83
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 04:57:36, 71, 45, 65, 14, 61, 71, 62, 26.83
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 05:38:54, 71, 45, 65, 14, 61, 71, 62, 26.83
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 05:57:38, 84, 29, 59, 14, 17, 84, 73, 31.49
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 06:38:56, 85, 33, 59, 14, 24, 85, 74, 31.49
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 06:57:41, 85, 33, 59, 14, 24, 85, 74, 31.49
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 07:38:59, 85, 33, 59, 14, 24, 85, 74, 31.49
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 07:57:43, 85, 33, 59, 14, 24, 85, 74, 31.49
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 08:39:01, 85, 36, 43, 14, 30, 85, 73, 32.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 08:57:45, 85, 36, 43, 14, 30, 85, 73, 32.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 09:39:03, 85, 36, 43, 14, 30, 85, 73, 32.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 09:57:48, 85, 36, 43, 14, 30, 85, 73, 32.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 10:39:06, 83, 42, 43, 14, 43, 83, 72, 32.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 10:57:50, 83, 45, 43, 14, 48, 83, 72, 32.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 11:39:08, 83, 45, 43, 14, 48, 83, 72, 32.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 11:57:52, 82, 49, 46, 14, 52, 82, 71, 30.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 12:39:10, 80, 51, 46, 14, 54, 80, 70, 30.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 12:57:55, 80, 51, 46, 14, 54, 80, 70, 30.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 13:39:13, 80, 51, 46, 14, 54, 80, 70, 30.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 13:57:58, 80, 51, 46, 14, 54, 80, 70, 30.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 14:39:15, 80, 51, 44, 14, 54, 80, 70, 28.42
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 14:58:00, 80, 51, 44, 14, 54, 80, 70, 28.42
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 15:39:18, 80, 51, 44, 14, 54, 80, 70, 28.42
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 15:58:07, 80, 51, 44, 14, 54, 80, 70, 28.42
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 16:39:20, 80, 51, 44, 14, 54, 80, 70, 28.42
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 16:58:10, 80, 51, 44, 14, 54, 80, 70, 28.42
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 17:39:23, 80, 51, 50, 14, 54, 80, 70, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 17:58:12, 80, 51, 50, 14, 54, 80, 70, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 18:39:25, 80, 51, 50, 14, 54, 80, 70, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 18:58:15, 80, 51, 50, 14, 54, 80, 70, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 19:39:27, 80, 51, 50, 14, 54, 80, 70, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 19:58:17, 80, 51, 50, 14, 54, 80, 70, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 20:39:30, 80, 51, 50, 14, 54, 80, 70, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 20:58:19, 80, 51, 50, 14, 54, 80, 70, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 21:39:32, 80, 51, 53, 14, 54, 80, 70, 24.8
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 21:58:22, 80, 51, 53, 14, 54, 80, 70, 24.8
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 22:39:35, 80, 51, 53, 14, 54, 80, 70, 24.8
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 22:58:25, 80, 51, 53, 14, 54, 80, 70, 24.8
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 23:39:37, 80, 51, 60, 14, 54, 80, 70, 22.16
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 23:58:27, 80, 51, 60, 14, 54, 80, 70, 22.16
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 00:39:40, 80, 51, 60, 14, 54, 80, 70, 22.16
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 00:58:30, 80, 51, 60, 14, 54, 80, 70, 22.16
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 01:39:42, 80, 51, 60, 14, 54, 80, 70, 22.16
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 01:58:32, 80, 51, 60, 14, 54, 80, 70, 22.16
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 02:39:44, 80, 51, 60, 14, 54, 80, 70, 22.16
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 02:58:35, 80, 51, 57, 14, 54, 80, 70, 27.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 03:39:47, 80, 51, 57, 14, 54, 80, 70, 27.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 03:58:37, 80, 51, 57, 14, 54, 80, 70, 27.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 04:39:49, 80, 51, 57, 14, 54, 80, 70, 27.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 04:58:40, 80, 51, 57, 14, 54, 80, 70, 27.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 05:39:52, 80, 51, 57, 14, 54, 80, 70, 27.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 05:58:42, 80, 51, 57, 14, 54, 80, 70, 27.27
