timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 14:58:00, 80, 47, 44, 14, 80, 64, 59, 28.42
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 15:39:17, 80, 47, 44, 14, 80, 64, 59, 28.42
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 15:58:07, 80, 47, 44, 14, 80, 64, 59, 28.42
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 16:39:20, 80, 47, 44, 14, 80, 64, 59, 28.42
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 16:58:10, 80, 47, 44, 14, 80, 64, 59, 28.42
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 17:39:22, 80, 47, 50, 14, 80, 64, 59, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 17:58:12, 80, 47, 50, 14, 80, 64, 59, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 18:39:25, 80, 47, 50, 14, 80, 64, 59, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 18:58:14, 80, 47, 50, 14, 80, 64, 59, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 19:39:27, 80, 47, 50, 14, 80, 64, 59, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 19:58:17, 80, 47, 50, 14, 80, 64, 59, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 20:39:30, 80, 47, 50, 14, 80, 64, 59, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 20:58:19, 80, 47, 50, 14, 80, 64, 59, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 21:39:32, 80, 47, 53, 14, 80, 64, 59, 24.8
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 21:58:22, 80, 47, 53, 14, 80, 64, 59, 24.8
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 22:39:34, 80, 47, 53, 14, 80, 64, 59, 24.8
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 22:58:24, 80, 47, 53, 14, 80, 64, 59, 24.8
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 23:39:37, 80, 47, 60, 14, 80, 64, 59, 22.16
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 23:58:27, 80, 47, 60, 14, 80, 64, 59, 22.16
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 00:39:39, 80, 47, 60, 14, 80, 64, 59, 22.16
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 00:58:29, 80, 47, 60, 14, 80, 64, 59, 22.16
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 01:39:42, 80, 47, 60, 14, 80, 64, 59, 22.16
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 01:58:32, 80, 47, 60, 14, 80, 64, 59, 22.16
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 02:39:44, 80, 47, 60, 14, 80, 64, 59, 22.16
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 02:58:34, 80, 47, 57, 14, 80, 64, 59, 27.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 03:39:47, 80, 47, 57, 14, 80, 64, 59, 27.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 03:58:37, 80, 47, 57, 14, 80, 64, 59, 27.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 04:39:49, 80, 47, 57, 14, 80, 64, 59, 27.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 04:58:39, 80, 47, 57, 14, 80, 64, 59, 27.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 05:39:51, 80, 47, 57, 14, 80, 64, 59, 27.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 05:58:42, 80, 47, 57, 14, 80, 64, 59, 27.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 06:39:54, 52, 49, 51, 18, 36, 52, 49, 32.24
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 06:58:44, 52, 49, 51, 18, 36, 52, 49, 32.24
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 07:39:57, 53, 49, 51, 18, 43, 53, 50, 32.24
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 07:58:47, 53, 49, 51, 18, 43, 53, 50, 32.24
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 08:39:59, 53, 49, 51, 18, 43, 53, 50, 32.24
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 08:58:49, 54, 49, 46, 18, 51, 54, 50, 32.52
